filename,caption,predicted_caption,bert_P,bert_R,bert_F1,cider
000420.jpg,Hearty brown soup with noodles and lentils.,there is a bowl of soup and a bowl of soup,86.6025,86.0400,86.3203,14.8210
000421.jpg,"Picnic spread: burgers, wraps, fruit skewers, and chips.",a table topped with plates of food and a bowl of food,87.0691,87.5623,87.3150,0.1458
000422.jpg,Grilled chicken drumsticks and thighs cooking on a griddle.,a pan filled with lots of different types of pizza,86.4345,85.7803,86.1061,3.3460
000423.jpg,"Large saucy burrito with vegetables, served with guacamole.",a plate of food with a fork and a bowl of food,86.6723,83.7969,85.2103,0.2282
000424.jpg,"Melted, bubbly cheese topping a rich, brown soup.",a close up of a pizza on a pan on a table,86.2051,83.1614,84.6559,2.5819
000425.jpg,Sliced cooked meat with a savory sauce on a plate.,a white plate topped with food on a table with a fork,89.9581,89.0306,89.4920,40.1978
000426.jpg,"Golden pancakes with butter, sliced bananas, and coffee.",a table with a plate of food and a cup of coffee,88.6411,88.8308,88.7359,0.3542
000427.jpg,"Steamed potatoes with herbs, tomato, and green pepper.",a bowl of food on a table next to a glass of water,85.7163,84.6344,85.1719,0.0000
000428.jpg,"Gnocchi with tomato sauce, salad, bread, and soup.",a bowl of food on a table next to a bowl of food,85.7712,84.3758,85.0678,0.0000
000429.jpg,Guacamole with shredded vegetables and fresh lime wedges.,a white plate topped with meat and broccoli on a table,88.4782,85.1576,86.7861,0.4926
000430.jpg,"Chicken skewers, sausages, cheese slices, and potatoes.",a pan filled with lots of food on top of a table,86.8681,85.6338,86.2466,0.0000
000431.jpg,Fried fish and fries on a white plate.,a group of people sitting around a table with plates of food,89.1198,89.2550,89.1874,3.7148
000432.jpg,"Sushi rolls with rice, sesame seeds, vegetables, and wasabi.",a close up of a plate of food on a wooden table,87.6246,85.3284,86.4612,0.0000
000433.jpg,Pink macaron with raspberry and elegant red petal garnish.,there is a chocolate cake on the plate,88.3647,84.5088,86.3937,0.0000
000434.jpg,Table spread with various Asian dishes and drinks.,a group of people sitting around a table with plates of food,89.4154,89.8534,89.6338,0.1031
000435.jpg,Spaghetti noodles generously covered with rich red sauce.,a close up of a plate of food on a table,86.3738,85.3048,85.8360,0.0000
000436.jpg,"Rice with meat, julienned vegetables, bread, and banana.",a white plate topped with a salad and a spoon,86.7692,86.2329,86.5002,0.5632
000437.jpg,Fresh submarine sandwich with vegetables and a drink.,a woman sitting at a table with a plate of food and a fork,86.6550,88.5203,87.5777,8.0301
000438.jpg,Grilled fish fillet served with diced tomatoes and lemon.,a white plate topped with a hot dog and a pickle,87.3365,86.8488,87.0920,0.5563
000439.jpg,Two hot dogs with generous sauerkraut in buns.,two hotdogs with mustard and ketchup on a white plate,90.2934,88.1407,89.2041,0.1597
000440.jpg,Salmon and rice porridge with fresh herbs.,a bowl of soup with broccoli and sauce,89.5021,89.9891,89.7449,0.8308
000441.jpg,A spread of Asian dishes including fish and greens.,a woman sitting at a table with a plate of food and a salad,88.8952,89.0030,88.9491,5.3288
000442.jpg,"Breakfast: egg, hash browns, kiwi, oranges, and coffee.",there is a plate of food on the table on the table,86.0345,83.8819,84.9446,0.0000
000443.jpg,Steaming clay pot with green bean and tomato stew.,a pan filled with meat and vegetables in a bowl,89.6839,88.6977,89.1881,0.4859
000444.jpg,Vibrant platter of assorted fresh fruits.,a close up of a plate of fruit and fruit,90.4276,89.2347,89.8272,7.7272
000445.jpg,Spaghetti with clams on a white plate.,a group of people standing around a table with plates of food,89.0839,88.5544,88.8183,2.9456
000446.jpg,"Boiled egg, radish, and assorted fried items.",a close up of a plate of food with bananas and a knife,87.2401,86.9866,87.1131,0.1380
000447.jpg,Powdered sugar dusted cannoli with creamy filling.,a close up of a doughnut on a plate table,86.7770,84.0232,85.3779,0.0000
000448.jpg,"Sandwich with fried egg, cheese, and french fries.",a white plate topped with a hot dog and a fork,88.9961,89.3605,89.1779,0.5300
000449.jpg,Crisp green lettuce salad with creamy dressing.,a close up of a plate of food on a table with a sandwich,86.2831,83.6859,84.9647,0.0884
000450.jpg,"Golden waffle with whipped cream, strawberries, and blueberries.",a white plate topped with a slice of cake,87.5563,85.9460,86.7437,0.2907
000451.jpg,"Golden waffle with powdered sugar, bacon, and fluffy eggs.",a close up of a piece of cake on a plate table,83.7676,84.4476,84.1062,0.0000
000452.jpg,Glazed fish fillet with white purée on a brown plate.,a piece of chocolate cake sitting on top of a plate,87.4188,84.8997,86.1408,11.3657
000453.jpg,"Escargots in a black pan with green sauce, bread.",a close up of a slice of pizza on a table,87.2531,83.8948,85.5410,3.4956
000454.jpg,Seared scallops on green lettuce with sliced red peppers.,a close up of a plate of food on a table with a fork,86.4826,82.1285,84.2494,4.1113
000455.jpg,Fresh green salad with orange slices and pumpkin seeds.,a white plate topped with meat and vegetables on a table,87.7325,87.4293,87.5806,0.5799
000456.jpg,"Colorful macarons in red, blue, and green, in packaging.",a close up of a plate of food on a wooden table,87.5512,85.4380,86.4817,0.0000
000457.jpg,Grilled sandwich with visible lettuce and crispy bread marks.,a close up of a sandwich on a white plate,88.2541,87.2192,87.7336,32.9322
000458.jpg,"Creamy curry, rice, and naan bread.",a close up of a plate of food with broccoli,86.7321,86.7807,86.7564,0.0000
000459.jpg,"Thinly sliced meat, salad, croutons, and white fish.",there is a plate of food that includes broccoli and a fork,86.9298,84.8327,85.8685,0.1832
000460.jpg,Sushi rolls with soy sauce and pickled ginger.,there is a table with a plate of food on it,86.8676,84.6937,85.7669,0.1359
000461.jpg,"Spicy chicken wings with celery, carrots, and dipping sauce.",a close up of a plate of food with carrots and a fork,88.0228,87.9457,87.9842,0.3289
000462.jpg,"Rice bowl with egg, mushrooms, sprouts, and vegetables.",there is a plate of food on a table in the kitchen,87.9185,85.9898,86.9434,0.0000
000463.jpg,Creamy yellow soup with fresh green herb garnish.,a close up of a bowl of food on a table with a spoon,86.3201,84.0540,85.1720,0.1165
000464.jpg,Crispy fried calamari with two dipping sauces and lemon.,a white plate topped with a piece of cake and a fork,86.8777,84.6874,85.7685,0.5004
000465.jpg,"Fried patties topped with poached eggs, drizzled sauce, and greens.",a white plate topped with a hot dog and a fork,89.9007,84.9715,87.3666,20.3227
000466.jpg,Toasted bruschetta topped with diced tomatoes and fresh basil.,a close up of a plate of food on a table with a fork,86.0529,80.8111,83.3496,0.1198
000467.jpg,"Glazed ribs, crinkle fries, and creamy coleslaw on a plate.",a white plate topped with a burger and fries,90.3960,86.9530,88.6411,5.6764
000468.jpg,Dark curry and white rice on a simple meal tray.,a bowl of soup and a bowl of soup on a table,88.2321,88.5989,88.4151,15.0887
000469.jpg,Glazed chicken wings with a vibrant red sauce.,a close up of a plate of food on a table with a fork,86.5470,86.4521,86.4995,7.7525
000470.jpg,Fresh green salad with yellow fruit and pistachios.,a white bowl filled with vegetables and a spoon,88.7891,87.4434,88.1111,0.7731
000471.jpg,"Elegant beet salad with microgreens, nuts, and creamy dressing.",a white plate topped with a piece of cake and a fork,87.0015,85.4928,86.2405,0.3922
000472.jpg,Mixed green salad with many bright red tomatoes.,a bowl of food that is on top of a table,87.7823,85.4355,86.5930,0.0000
000473.jpg,Golden wrap drizzled with creamy and green sauces.,a close up of a piece of food on a plate,85.1012,82.7553,83.9119,0.0000
000474.jpg,Savory fried rice with a few green peas.,a white plate topped with meat and vegetables on a table,87.2339,88.1338,87.6815,4.9862
000475.jpg,Layered chocolate cake with creamy filling and glossy ganache.,there is a chocolate cake that is on a plate,89.1902,86.0308,87.5820,44.6192
000476.jpg,"Pile of crispy, vibrant orange chicken wings.",a close up of a plate of doughnuts and a knife,88.6793,88.2838,88.4811,6.2768
000477.jpg,"Pizza slice with cheesy, green herb topping.",there is a slice of pizza on a table,89.8984,86.4200,88.1249,23.8988
000478.jpg,White meat with glazed onions and savory sauce.,a close up of a plate of food on a table,86.7977,84.2779,85.5192,0.0000
000479.jpg,"Sweet dumpling in a rich, dark syrupy sauce.",a bowl of food on a table with a spoon,86.9499,84.5891,85.7532,3.8603
000480.jpg,"Two golden-brown, crispy fried pastries in a basket.",there is a plate with a sandwich on it and a fork,88.5800,87.3287,87.9499,3.1190
000481.jpg,"Red carpaccio with fresh sprouts, red onion, and sesame.",a close up of a slice of pizza on a plate,86.8142,82.2131,84.4510,0.0000
000482.jpg,Chocolate bar dessert with ice cream and elegant sauce drizzle.,a piece of cake on a white plate with a fork,87.1549,84.5209,85.8177,0.1875
000483.jpg,"Chicken stir-fry with vegetables, onions, and rich savory sauce.",a white bowl filled with food on top of a wooden table,86.2681,85.9346,86.1010,0.1626
000484.jpg,"Fried fish, crispy fries, green peas, and creamy sauce.",a white plate topped with a hot dog and a salad,87.6974,88.1467,87.9215,0.3683
000485.jpg,"Golden fried fish fillets, potato wedges, lemon, and sauce.",a close up of a plate of food on a table with a fork,85.6387,83.8970,84.7589,0.0000
000486.jpg,"Noodles topped with lacy egg, sprouts, and chives.",a white plate topped with meat and vegetables on a white plate,87.2680,87.5734,87.4204,16.6052
000487.jpg,Rich brown soup with cream and fresh chives.,a bowl of soup with a spoon in it on a table,87.4872,85.8617,86.6668,26.9974
000488.jpg,Glazed ribs and golden crispy french fries.,there is a hot dog and french fries on a table,90.2836,89.8606,90.0716,21.5746
000489.jpg,"Golden pastry pieces, drizzled with sweet syrup.",a white plate topped with a piece of cake and a fork,87.8888,86.8850,87.3840,0.1553
000490.jpg,Crispy fried fish and golden fries with dipping sauces.,a close up of a plate of food on a table with a plate of food,85.4103,83.2726,84.3279,0.0799
000491.jpg,"Fresh spring rolls with shrimp, greens, and peanut sauce.",a white plate topped with a sandwich next to a cup of coffee,86.7253,86.9205,86.8228,0.1321
000492.jpg,Crispy fried calamari served with colorful garnishes and sauces.,a white plate topped with meat and vegetables on a table,88.4246,86.0757,87.2343,0.6013
000493.jpg,Chilled soba noodles on a bamboo mat with dipping sauce.,a white plate topped with chocolate cake and a cup of coffee,85.9785,87.5114,86.7382,3.8189
000494.jpg,"Assorted sandwiches with meat, tomato, egg, and cucumber fillings.",two hotdogs with ketchup and onions on a plate,88.8268,87.6721,88.2457,0.4557
000495.jpg,"Crispy falafel balls with sesame seeds, pickles, and sauce.",a white plate topped with a hot dog and a sandwich,89.6631,86.2410,87.9188,0.4933
000496.jpg,Two eggs benedict topped with rich hollandaise sauce.,there is a plate of food with a sandwich on it and a fork,85.7086,81.8525,83.7362,0.1098
000497.jpg,Decadent chocolate mousse with whipped cream and chocolate shavings.,a white plate topped with a cake and a spoon,88.9537,85.9527,87.4275,0.5422
000498.jpg,Golden fried chicken wings with celery and creamy dip.,a plate with a sandwich and fries on it and a cup of fries,87.1472,85.1620,86.1431,0.3801
000499.jpg,Crispy fried fish and fries with dipping sauces.,a table with a plate of food and a bowl of soup,87.8966,85.8127,86.8421,0.5662
000500.jpg,Fresh tomato and mozzarella salad with toasted bread.,a close up of a plate of food on a table with a fork,86.1868,81.7665,83.9184,0.1081
